"Código","Nome Município","Hep C Novo 1999-2007","Hep C Novo 2008","Hep C Novo 2009","Hep C Novo 2010","Hep C Novo 2011","Hep C Novo 2012","Hep C Novo 2013","Hep C Novo 2014","Hep C Novo 2015","Hep C Novo 2016","Hep C Novo 2017","Hep C Novo 2018","Hep C Novo 2019","Hep C Novo 2020","Tx Det Hep C Novo 2008","Tx Det Hep C Novo 2009","Tx Det Hep C Novo 2010","Tx Det Hep C Novo 2011","Tx Det Hep C Novo 2012","Tx Det Hep C Novo 2013","Tx Det Hep C Novo 2014","Tx Det Hep C Novo 2015","Tx Det Hep C Novo 2016","Tx Det Hep C Novo 2017","Tx Det Hep C Novo 2018","Tx Det Hep C Novo 2019","Tx Det Hep C Novo 2020","Hep C M Total","Hep C M 1999-2007","Hep C M 2008","Hep C M 2009","Hep C M 2010","Hep C M 2011","Hep C M 2012","Hep C M 2013","Hep C M 2014","Hep C M 2015","Hep C M 2016","Hep C M 2017","Hep C M 2018","Hep C M 2019","Hep C M 2020","Tx Det M Hep C M 2008","Tx Det M Hep C M 2009","Tx Det M Hep C M 2010","Tx Det M Hep C M 2011","Tx Det M Hep C M 2012","Tx Det M Hep C M 2013","Tx Det M Hep C M 2014","Tx Det M Hep C M 2015","Tx Det M Hep C M 2016","Tx Det M Hep C M 2017","Tx Det M Hep C M 2018","Tx Det M Hep C M 2019","Tx Det M Hep C M 2020","Hep C F Total","Hep C F 1999-2007","Hep C F 2008","Hep C F 2009","Hep C F 2010","Hep C F 2011","Hep C F 2012","Hep C F 2013","Hep C F 2014","Hep C F 2015","Hep C F 2016","Hep C F 2017","Hep C F 2018","Hep C F 2019","Hep C F 2020","Tx Det F Hep C F 2008","Tx Det F Hep C F 2009","Tx Det F Hep C F 2010","Tx Det F Hep C F 2011","Tx Det F Hep C F 2012","Tx Det F Hep C F 2013","Tx Det F Hep C F 2014","Tx Det F Hep C F 2015","Tx Det F Hep C F 2016","Tx Det F Hep C F 2017","Tx Det F Hep C F 2018","Tx Det F Hep C F 2019","Tx Det F Hep C F 2020","Óbitos C Total","Óbitos C 2000-2007","Óbitos C 2008","Óbitos C 2009","Óbitos C 2010","Óbitos C 2011","Óbitos C 2012","Óbitos C 2013","Óbitos C 2014","Óbitos C 2015","Óbitos C 2016","Óbitos C 2017","Óbitos C 2018","Óbitos C 2019"
421940,"Witmarsum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421950,"Xanxerê",14,5,2,0,2,2,2,1,2,4,2,8,3,1,11.9714600392664,4.742145820984,0,4.47998566404588,4.43066016836509,4.26630260884405,2.10273987005068,4.14499181364117,8.17293939765437,4.03022670025189,15.9017273251307,5.8844297987525,1.9364083497928,18,3,0,1,0,0,0,0,0,1,3,1,7,2,0,0,4.87020893196318,0,0,0,0,0,4.22297297297297,12.4823167179829,4.1007135241532,28.2965478211658,7.97289216663345,0,10,2,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,4.33519746824468,4.1839253587716,0,4.06983842741443,4.01477436968042,3.96212211260351,3.9106800672637,3.86145113333591,3.813882532418,3,0,0,1,0,0,0,0,0,0,0,0,0,2
421960,"Xavantina",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24.4558571777941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
421970,"Xaxim",4,1,0,1,3,4,0,3,4,5,0,2,4,3,3.96463545177021,0,3.88908334305604,11.5682720857595,15.2992924077261,0,11.0006967107917,14.5127349248966,17.9520321700416,0,7.03630734590487,13.934369121438,10.350895352448,13,0,0,0,0,0,0,0,0,3,3,0,2,3,2,0,0,0,0,0,0,0,21.9026064101628,21.6778668978972,0,14.1693234148069,21.0452472816556,13.8995065675169,5,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,7.21240533717995,14.2724612859488,0,0,6.9199363365857,6.85213101274496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421985,"Zortéa",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29.4290759270159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60.790273556231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422000,"Balneário Rincão",2,0,1,0,0,0,8,5,11,4,6,6,9,1,0,0,0,0,0,68.9595724506508,42.4016282225237,91.7584250917584,32.8299409061064,48.480930833872,47.7326968973747,70.5329153605016,7.72439363509965,32,1,0,0,0,0,0,0,1,11,2,5,4,7,1,0,0,0,0,0,0,16.803898504453,181.728068726251,32.4675324675325,79.8212005108557,62.8140703517588,108.225108225108,15.2230172020094,7,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,33.2005312084993,16.3612565445026,32.2476620445018,31.7863954227591,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1
430003,"Aceguá",1,0,0,0,1,0,0,0,0,1,0,4,2,0,0,0,0,22.5733634311512,0,0,0,0,20.9731543624161,0,82.3384108686702,40.8079983676801,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,76.9526741054252,38.0952380952381,0,4,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,44.7828034034931,0,88.5347498893316,43.9367311072056,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0
430005,"Água Santa",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,26.4830508474576,0,0,26.6098988823842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53.9665407447383,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
430010,"Agudo",5,3,2,1,1,3,0,0,2,1,1,0,2,0,17.529508005142,11.7178345441762,5.98014591556034,6.00024000960038,18.0592342884662,0,0,11.9581464872945,6.00456346823586,6.02845430431637,0,12.1499301379017,0,7,3,0,1,0,1,0,0,0,0,0,1,0,1,0,0,11.5807759119861,0,12.0062432464882,0,0,0,0,0,12.0598166907863,0,12.1654501216545,0,8,1,0,0,1,0,2,0,0,2,1,0,0,1,0,0,0,11.9431506031291,0,24.0355726475183,0,0,23.9148630874088,12.0004800192008,0,0,12.134449702706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430020,"Ajuricaba",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13.7362637362637,0,0,0,0,0,0,14.31229426077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29.0697674418605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430030,"Alecrim",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430040,"Alegrete",117,7,8,21,30,23,24,29,37,37,27,18,29,9,8.79971840901091,10.128633647321,27.0433853167296,38.8903292714545,30.0088721882991,31.00895383542,37.7879703950797,48.6470851192511,49.0755232511871,36.1068763540079,24.26759063271,39.4080637051733,12.3240400942104,136,10,2,0,4,2,3,4,12,30,19,20,12,13,5,5.0483378347679,0,10.512207300728,5.29100529100529,7.98764577453539,10.5602196525688,31.9684577883155,80.6907124989914,51.5827767823207,54.7660122128207,33.1473399259709,36.2167432790082,14.0441548227628,81,3,0,0,2,0,1,7,10,7,18,7,6,16,4,0,0,5.05024998737438,0,2.55846082996469,17.7129988106987,25.5056495013646,18.0045783070552,46.6804979253112,18.2963485715779,15.8015327486766,42.4470738048496,10.687757174157,33,6,1,2,1,1,4,4,1,5,3,0,2,3
430045,"Alegria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430047,"Almirante Tamandaré do Sul",0,1,0,0,0,0,0,1,0,0,0,0,0,0,45.2079566003617,0,0,0,0,0,48.8997555012225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430050,"Alpestre",2,0,0,0,0,0,0,0,0,1,0,2,7,1,0,0,0,0,0,0,0,0,14.5454545454545,0,30.9693403530505,111.856823266219,16.4826108455579,8,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,30.1568154402895,187.207488299532,0,4,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,29.9311583358276,0,31.8268618714195,32.7546675401245,33.7609723160027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430055,"Alto Alegre",1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,51.4933058702369,54.1125541125541,0,0,0,0,0,0,0,0,61.0500610500611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,126.103404791929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430057,"Alto Feliz",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,34.1296928327645,0,33.500837520938,0,0,33.2005312084993,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,66.4893617021277,0,0,0,0,64.8508430609598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
430060,"Alvorada",207,82,105,91,113,128,153,158,241,264,187,246,179,71,38.8117912114959,49.0890475322234,46.5061607886627,57.4852980078546,64.8294933676389,75.2993518349911,77.2960094712072,117.16604032262,127.57875813677,89.8684172585807,117.583515364724,85.1144765935189,33.5932472841516,712,27,2,5,3,7,12,14,48,133,135,100,115,73,38,1.93363755897595,4.77801349311011,3.15523769457299,7.32838492865294,12.5083388925951,14.1974870447931,48.4246844829152,133.430982072093,134.723816176837,99.3186738970661,113.680173189273,71.8404944200602,37.2355540748435,704,30,2,3,3,5,10,19,39,108,129,87,131,106,32,1.85453061830051,2.74597028860148,2.98231487280427,4.94789862745292,9.8517314418009,18.1679097341748,37.0419618942689,101.873337483729,120.870265914585,81.00860367239,121.237922481768,97.5241740346487,29.2774865277816,173,40,9,11,10,14,13,10,14,16,13,6,13,4
430063,"Amaral Ferrador",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,31.4811899889816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32.5520833333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
430064,"Ametista do Sul",2,0,0,0,0,1,1,1,1,1,2,1,0,0,0,0,0,0,13.6798905608755,13.4174158057158,13.4318334452653,13.4462821029985,13.4589502018843,26.9432843863667,13.4843581445523,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,26.5533722782793,0,26.6737796745799,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,27.2479564032698,27.2182906913446,27.2257010618023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430066,"André da Rocha",0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,76.6871165644172,152.20700152207,0,75.0187546886722,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,149.03129657228,0,147.710487444609,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,155.763239875389,155.52099533437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430070,"Anta Gorda",1,0,0,0,1,0,0,4,1,0,0,0,0,1,0,0,0,16.5180046250413,0,0,65.5200655200655,16.4473684210526,0,0,0,0,16.7757087736957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32.8515111695138,0,0,0,0,33.4672021419009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430080,"Antônio Prado",3,0,0,0,0,0,1,3,3,1,0,1,3,0,0,0,0,0,0,7.64409111756612,22.9410415232852,22.9515721826945,7.65403750478377,0,7.65990042129452,22.9885057471264,0,4,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,15.3233220962305,15.3350713080816,15.3491941673062,0,0,0,15.4059466954244,0,6,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,30.5064063453325,15.2415790275873,0,15.2601861742713,30.4924531178533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430085,"Arambaré",0,0,0,0,1,2,0,4,7,4,0,1,1,0,0,0,0,27.2034820457019,54.6448087431694,0,108.51871947911,191.100191100191,109.859928591046,0,27.7777777777778,27.9251605696733,0,9,0,0,0,0,0,0,0,1,4,2,0,1,1,0,0,0,0,0,0,0,54.4069640914037,219.178082191781,110.558319513543,0,55.8971492453885,56.4015792442188,0,6,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,54.1125541125541,163.220892274211,109.170305676856,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
430087,"Araricá",2,0,1,0,0,1,0,2,4,6,0,1,3,0,0,19.2975685063682,0,0,20.0400801603206,0,37.8143316316884,74.3770918557084,109.809663250366,0,17.7872643187478,52.6500526500527,0,10,0,0,0,0,0,0,0,0,3,3,0,1,3,0,0,0,0,0,0,0,0,110.660272962007,108.853410740203,0,35.2982703847511,104.384133611691,0,5,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,39.0930414386239,0,0,0,0,0,37.4953130858643,110.782865583456,0,0,0,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0
430090,"Aratiba",1,1,0,0,0,0,0,0,0,0,0,0,0,0,14.8478099480327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
430100,"Arroio do Meio",2,0,0,0,1,0,0,1,1,0,2,0,2,0,0,0,0,5.28429507503699,0,0,5.02613590671492,4.97685761210372,0,9.77421561919656,0,9.61307378034127,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.80680592331078,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,9.91768322919766,0,9.74184120798831,0,19.1681042744873,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
430105,"Arroio do Sal",15,1,0,3,3,9,7,5,4,2,3,5,5,0,14.0666760444507,0,38.7596899224806,37.8310214375788,110.93307038087,81.3008130081301,56.4334085778781,43.8500328875247,21.3333333333333,31.2174817898023,50.8026823816298,49.6770988574267,0,14,2,0,0,1,0,0,1,0,1,0,3,3,3,0,0,0,26.089225150013,0,0,23.4576589256392,0,22.1287895552113,0,63.0119722747322,61.5258408531583,60.2046959662854,0,12,0,0,0,1,0,1,0,1,3,2,0,2,2,0,0,0,25.5950857435372,0,24.4200244200244,0,22.3663609930664,65.1748859439496,42.2922393740749,0,40.2738622633911,39.3545848091303,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
430107,"Arroio do Padre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430110,"Arroio dos Ratos",16,0,3,10,3,3,11,9,4,6,13,12,8,2,0,21.1580506382679,73.4969866235484,22.015117047039,21.982853374368,78.723251985973,64.26735218509,28.4981476204047,42.6530177010024,92.2312876906704,84.9677830489273,56.5331072009045,14.1073569866685,43,2,0,1,2,0,2,1,1,0,5,12,9,7,1,0,14.208581983518,30.1431801055011,0,30.08876184745,14.682131845544,14.6455770357352,0,72.9607471180505,174.74879860201,130.756937381956,101.5670342426,14.4864551644213,19,1,0,0,1,0,1,2,3,4,1,1,3,1,1,0,0,14.3451441686989,0,14.2857142857143,27.9251605696733,41.8060200668896,55.5864369093941,13.8619351261436,13.8350857775318,41.4364640883978,13.7760022041604,13.7475941710201,6,0,0,0,1,0,1,0,0,0,1,1,0,2
430120,"Arroio do Tigre",3,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,7.57747973024172,0,7.52502069380691,7.5007500750075,14.9555073655874,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,15.0466445982546,0,14.9655791679138,14.9276011344977,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,30.0525920360631,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
430130,"Arroio Grande",4,1,0,2,1,1,1,1,2,3,2,4,2,0,5.31886601776501,0,10.8283703302653,5.42947116950809,5.44425087108014,5.35676023141204,5.37518813158461,10.7898144151921,16.2416761409777,10.8636610537751,21.7971772655441,10.933143825507,0,14,2,1,0,0,0,0,0,1,2,2,2,4,0,0,10.4231811548885,0,0,0,0,0,10.8802089000109,21.855534914217,21.978021978022,22.0555800617556,44.3262411347518,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,10.671219720414,0,0,21.4984413630012,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0
430140,"Arvorezinha",2,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,9.58680855143323,0,28.7686996547756,0,0,0,9.59416674661806,4,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,57.1537435702038,0,0,0,19.0730497806599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
430150,"Augusto Pestana",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14.2005112184039,0,0,0,0,0,0,14.9120190873844,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30.5250305250305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430155,"Áurea",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27.1739130434783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430160,"Bagé",301,48,61,60,56,61,56,61,77,52,79,65,61,41,41.4668912789944,52.7020605641712,51.3725020120897,47.8861677384047,52.0966777692373,46.7281921196242,50.8058135176779,64.0071821045894,43.1442178451123,65.4314750242262,53.744325839445,50.3537142055257,33.7907446326287,542,95,26,45,37,39,30,30,31,41,28,49,32,33,26,47.0349867940229,81.4450155650474,66.3034907891907,69.8011561935103,53.6250536250536,52.2921387484748,53.913981112715,71.1447361571431,48.4798116213034,84.6637639090469,55.1762190495896,56.7868942731278,44.6566589948817,357,65,15,12,23,15,24,16,21,36,24,30,33,28,15,24.8028176000794,19.8370059345709,37.7111001803574,24.5615758707079,39.2503189088411,25.6114739403253,33.5645558290445,57.4437529918621,38.2348255536084,47.7243441879703,52.4250559994916,44.4225857117926,23.7668943006987,78,9,5,6,4,4,7,1,7,4,6,7,6,12
430163,"Balneário Pinhal",16,3,2,6,3,5,11,13,13,7,12,10,10,5,26.2237762237762,16.8918918918919,55.2689756816507,26.9832703723691,43.9715064638115,91.2106135986733,104.796453043128,101.83299389002,53.3699298566636,89.2790714976564,72.6744186046512,71.0833096388968,34.8116688714057,33,0,0,0,0,0,0,1,4,5,5,6,6,2,4,0,0,0,0,0,16.8634064080944,65.7138163298834,79.8849656494648,77.7967947720554,91.2825193975354,89.2458723784025,29.120559114735,57.1102227298687,37,1,0,0,1,0,0,3,3,8,2,6,4,8,1,0,0,18.1422351233672,0,0,48.9396411092985,47.4833808167142,122.94452128477,29.8998355509045,87.361677344205,56.8424044337075,111.111111111111,13.588802826471,6,3,0,0,0,0,1,0,1,1,0,0,0,0
430165,"Barão",0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,17.4185681936945,0,17.2622130157086,0,0,0,16.4690382081686,0,16.2892979312592,16.2048290390536,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,34.3406593406593,0,34.1180484476288,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,33.4224598930481,0,32.9924117452986,32.8299409061064,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
430170,"Barão de Cotegipe",0,1,1,1,0,1,0,1,1,1,0,1,0,0,14.8898153662895,14.8787382829936,15.316281206923,0,15.3350713080816,0,15.044380923725,15.053439710974,15.0647785477553,0,15.0897842160857,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,30.3398058252427,0,0,29.868578255675,29.940119760479,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30.0571085061617,0,0,0,0,0,0,0,0,0,30.3306035790112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430175,"Barão do Triunfo",2,0,1,0,1,0,1,1,3,0,0,2,0,0,0,13.8274336283186,0,14.1924496168039,0,13.7570504883753,13.6855070480361,40.8385515927035,0,0,26.8312315535283,0,0,4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,51.374261494991,0,0,50.8259212198221,0,0,4,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,30.3398058252427,0,29.3341155764154,0,28.9603243556328,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0
430180,"Barracão",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.7899285982713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430185,"Barra do Guarita",0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,32.3729362253156,32.2893122376493,0,31.4070351758794,0,62.363579669473,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,61.9962802231866,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62.7352572145546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430187,"Barra do Quaraí",1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,24.8632521133764,0,0,0,0,23.9406272444338,0,23.7981913374584,23.7247924080664,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45.2898550724638,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,50.6072874493927,0,0,49.95004995005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430190,"Barra do Ribeiro",8,1,1,0,2,1,1,3,0,3,3,2,4,1,8.48968503268529,8.50267834367826,0,15.8378207158695,7.88519161015613,7.66400980993256,22.8588844864371,0,22.5886604924328,22.4668613794653,14.8997988527155,29.6493958935587,7.37680731779286,11,0,0,0,0,0,0,1,1,0,1,3,2,2,1,0,0,0,0,0,15.3917192550408,15.2951973080453,0,15.1125887864591,45.0653447498873,29.8775022408127,29.7220983801456,14.792899408284,6,0,0,0,0,1,0,0,1,0,2,0,0,2,0,0,0,0,15.748031496063,0,0,15.1837230488916,0,30.0120048019208,0,0,29.5770482105886,0,7,5,1,0,0,0,0,0,0,1,0,0,0,0
430192,"Barra do Rio Azul",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51.8672199170125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430195,"Barra Funda",1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,40.9668168783286,0,42.0521446593776,0,0,0,0,0,39.7930760047752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
430200,"Barros Cassal",2,1,0,0,1,0,0,0,0,2,1,0,1,0,8.44665934622857,0,0,8.99523252676082,0,0,0,0,17.7761976713181,8.90234131576605,0,8.92936869363336,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,17.3250173250173,17.3520735727919,0,17.4034110685694,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.2515057492243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
